Date;Open;High;Low;Close;Adj Close;Volume
13/02/2012;17840357;17993929;17753214;17950001;15215854;517216000
14/02/2012;18023571;18198570;17928572;18195000;15423533;460398400
15/02/2012;18366428;18796070;17746071;17773930;15066605;1506120000
16/02/2012;17553572;18031786;17379642;17936071;15204042;944552000
17/02/2012;17968214;18134644;17867857;17932858;15201322;535805200
21/02/2012;18102858;18387501;18004286;18387501;15586713;605595200
22/02/2012;18324286;18410357;18181070;18322857;15531913;483302400
23/02/2012;18395714;18493929;18196428;18442499;15633332;568027600
24/02/2012;18559643;18674999;18522858;18657499;15815584;415072000
27/02/2012;18618214;18875000;18438572;18777143;15917003;547582000
28/02/2012;18855715;19121786;18780357;19121786;16209150;600387200
29/02/2012;19341429;19557501;19132143;19372856;16421976;952011200
01/03/2012;19577499;19578930;19241785;19445356;16483435;683270000
02/03/2012;19437143;19528570;19375713;19470715;16504934;431712400
05/03/2012;19479286;19552856;18785713;19041430;16141037;809124400
06/03/2012;18702143;19060356;18436428;18937857;16053234;810238800
07/03/2012;19171429;19206429;18689285;18953215;16066254;798520800
08/03/2012;19096071;19392500;19004286;19356787;16408360;516457200
09/03/2012;19436071;19562143;19396786;19470358;16504625;418919200
12/03/2012;19606428;19714287;19535713;19714287;16711403;407282400
13/03/2012;19912144;20292143;19848213;20289286;17198818;690855200
14/03/2012;20644644;21240000;20549999;21056429;17849113;1418844000
15/03/2012;21414642;21428928;20662500;20912857;17727406;1159718000
16/03/2012;20882856;21042856;20642857;20913214;17727715;825487600
19/03/2012;21370358;21491785;21037500;21467857;18197872;901236000
20/03/2012;21411072;21674999;21124287;21641430;18345003;816662000
21/03/2012;21526428;21773214;21478930;21517857;18240248;644042000
22/03/2012;21349285;21589287;21268929;21405001;18144581;623870800
23/03/2012;21446072;21492857;21228571;21287500;18044992;430488800
26/03/2012;21421070;21683929;21259287;21677856;18375879;595742000
27/03/2012;21649286;22010000;21645000;21945715;18602936;607129600
28/03/2012;22084999;22194643;21796785;22057858;18697998;655460400
29/03/2012;21885000;22020000;21686787;21780714;18463066;608238400
30/03/2012;21741785;21805714;21355000;21412500;18150949;731038000
02/04/2012;21493929;22098928;21442142;22093929;18728579;598351600
03/04/2012;22403570;22578930;22232500;22475714;19052208;834559600
04/04/2012;22298214;22352142;22035713;22296785;18900530;572980800
05/04/2012;22392143;22666430;22264286;22631430;19184208;641298000
09/04/2012;22361786;22851429;22332144;22722500;19261406;597536800
10/04/2012;22854643;23000000;22357143;22444286;19025564;889725200
11/04/2012;22721430;22745358;22262142;22364286;18957752;696614800
12/04/2012;22321428;22547501;22160713;22241785;18853909;614336800
13/04/2012;22289642;22310715;21553928;21615356;18322899;859644800
16/04/2012;21787857;21795713;20651787;20718929;17563021;1050786800
17/04/2012;20676430;21785713;20425358;21775000;18458223;1025528000
18/04/2012;21918571;22151787;21525356;21726429;18417051;954531200
19/04/2012;21436428;21597500;20875713;20980000;17784323;834719200
20/04/2012;21120714;21236429;20372143;20463572;17346561;1030985200
23/04/2012;20378929;20595358;19879286;20417856;17307800;966529200
24/04/2012;20093214;20274643;19821428;20010000;16962069;1076149200
25/04/2012;21987143;22071428;21642857;21785713;18467310;905777600
26/04/2012;21938213;21953215;21504642;21703571;18397678;536068400
27/04/2012;21609644;21649286;21446428;21535713;18255396;406722400
30/04/2012;21350000;21371429;20821428;20856428;17679571;506144800
01/05/2012;20889286;21312857;20758215;20790358;17623562;610999200
02/05/2012;20722857;20978571;20673571;20927856;17740122;427389200
03/05/2012;21089287;21121429;20725000;20779285;17614178;390549600
04/05/2012;20610001;20655714;20184643;20187500;17112537;529992400
07/05/2012;20053572;20456072;20043928;20338572;17240593;460118400
08/05/2012;20342142;20410713;19954643;20292143;17201246;497252000
09/05/2012;20132143;20499287;20030357;20327856;17231506;480704000
10/05/2012;20520714;20567142;20301430;20375713;17272085;333200000
11/05/2012;20178572;20516787;20155357;20239643;17156742;399546000
14/05/2012;20091785;20268213;19914286;19936428;16899702;352626400
15/05/2012;20051786;20115000;19705357;19756071;16746822;476336000
16/05/2012;19787500;19888929;19322857;19502857;16532179;560896000
17/05/2012;19475357;19553572;18932858;18932858;16049004;717220000
18/05/2012;19070000;19407499;18649286;18942142;16056873;732292400
21/05/2012;19089287;20055000;19073214;20045713;16992344;631106000
22/05/2012;20341070;20495714;19735001;19891787;16861868;694870400
23/05/2012;19910713;20457144;19758215;20377144;17273291;584897600
24/05/2012;20566786;20589287;20043928;20190001;17114660;496230000
25/05/2012;20163929;20208929;19945356;20081785;17022921;328507200
29/05/2012;20389286;20500000;20189644;20438213;17325064;380508800
30/05/2012;20328571;20713928;20234285;20684643;17533955;529429600
31/05/2012;20740713;20767857;20409286;20633215;17490360;491674400
01/06/2012;20327143;20451786;20018572;20035357;16983570;520987600
04/06/2012;20053572;20267857;19589287;20153214;17083473;556995600
05/06/2012;20045357;20231071;19940357;20101070;17039268;388214400
06/06/2012;20277500;20494642;20196428;20409286;17300541;401455600
07/06/2012;20617500;20618570;20375000;20418571;17308413;379766800
08/06/2012;20414286;20735001;20321428;20725714;17568766;347516400
11/06/2012;20990000;21017857;20379642;20398930;17291763;591264800
12/06/2012;20516430;20593571;20239286;20577143;17442835;435380400
13/06/2012;20518572;20660000;20370714;20434286;17321733;293580000
14/06/2012;20401428;20482143;20259287;20411785;17302664;345573200
15/06/2012;20392857;20522142;20341070;20504642;17381369;335255200
18/06/2012;20391430;20996071;20370358;20920713;17734062;440412000
19/06/2012;20835714;21071428;20825001;20978930;17783417;361404400
20/06/2012;21007500;21044643;20742857;20919287;17732855;358943200
21/06/2012;20908571;21007856;20622856;20631071;17488541;326351200
22/06/2012;20680000;20792500;20550714;20789286;17622650;284471600
25/06/2012;20617857;20707144;20370358;20384644;17279650;304382400
26/06/2012;20404642;20517500;20261786;20429644;17317795;276536400
27/06/2012;20535713;20597857;20425714;20517857;17392574;202997200
28/06/2012;20416786;20500000;20200357;20323214;17227575;282836400
29/06/2012;20642857;20857143;20508928;20857143;17680183;421500800
02/07/2012;20883215;21195356;20842857;21161428;17938110;400092000
03/07/2012;21245714;21428572;21214287;21407499;18146706;241712800
05/07/2012;21448570;21940714;21416071;21783571;18465487;484383200
06/07/2012;21681786;21730000;21485001;21638571;18342579;418930400
09/07/2012;21617857;21924999;21575357;21924643;18585072;379405600
10/07/2012;22070356;22138214;21618214;21721786;18413115;511957600
11/07/2012;21647142;21702143;21329287;21586786;18298681;469322000
12/07/2012;21437143;21552500;21167143;21389286;18131266;428041600
13/07/2012;21533930;21685356;21428572;21606071;18315033;311427200
16/07/2012;21611429;21843571;21607857;21675358;18373760;301260400
17/07/2012;21813929;21839287;21541071;21676430;18374676;293624800
18/07/2012;21663929;21726429;21555714;21652143;18354086;252700000
19/07/2012;21831429;21976786;21642857;21940001;18598101;436861600
20/07/2012;21893929;21944286;21560715;21582144;18294752;397471200
23/07/2012;21228571;21639286;20989643;21565357;18280521;487975600
24/07/2012;21692142;21774286;21375357;21461430;18192417;565132400
25/07/2012;20516430;20742857;20357143;20534643;17406801;877312800
26/07/2012;20705713;20728571;20370001;20531429;17404068;406632800
27/07/2012;20536072;20922501;20413929;20898571;17715292;403936400
30/07/2012;21104286;21408571;20993570;21251072;18014101;379142400
31/07/2012;21543928;21846430;21525715;21812857;18490314;462327600
01/08/2012;21996786;22014286;21535713;21671785;18370739;384501600
02/08/2012;21530001;21810356;21437500;21706785;18400402;332158400
03/08/2012;21915358;22070715;21841429;21989286;18639874;344920800
06/08/2012;22046070;22316786;21973572;22233929;18847254;302103200
07/08/2012;22241785;22321428;22072857;22175358;18797602;290446800
08/08/2012;22121071;22281429;22039286;22137857;18765812;244706000
09/08/2012;22066071;22204643;22064285;22168928;18872843;221642400
10/08/2012;22096786;22205713;22096430;22203571;18902330;194938800
13/08/2012;22263929;22500000;22258928;22500000;19154692;278832400
14/08/2012;22566786;22807501;22507500;22560356;19206059;340169200
15/08/2012;22546429;22642857;22419643;22529642;19179916;257342400
16/08/2012;22543215;22741428;22517857;22726429;19347445;254534000
17/08/2012;22857143;23149643;22814644;23146786;19705309;442761200
20/08/2012;23214643;23755358;23210714;23755358;20223394;613384800
21/08/2012;23957857;24102858;23226070;23430714;19947016;812719600
22/08/2012;23372143;23892857;23146786;23888214;20336491;565322800
23/08/2012;23789642;23924999;23612499;23665358;20146780;420128800
24/08/2012;23553928;23910000;23412500;23686428;20164715;437340400
27/08/2012;24285357;24316786;24055000;24131430;20543550;427008400
28/08/2012;24106428;24146429;23952499;24100000;20516788;267416800
29/08/2012;24116072;24202499;24021429;24052500;20476351;202806800
30/08/2012;23951429;23983929;23673214;23709642;20184473;302699600
31/08/2012;23830357;23878571;23473213;23758572;20226130;338321200
04/09/2012;23777143;24112143;23732143;24106071;20521965;367892000
05/09/2012;24127501;24155357;23914286;23936787;20377848;336375200
06/09/2012;24041786;24224644;23957144;24152500;20561491;391196400
07/09/2012;24216070;24374287;24134644;24301430;20688278;329666400
10/09/2012;24301786;24403214;23646429;23669287;20150124;487998000
11/09/2012;23753929;23932142;23446428;23592501;20084745;503983200
12/09/2012;23816071;23924999;23428572;23921070;20364470;712233200
13/09/2012;24191786;24482143;24098928;24392143;20765503;598360000
14/09/2012;24641430;24892143;24567499;24688572;21017855;600474000
17/09/2012;24976786;24992857;24807501;24992144;21276297;398031200
18/09/2012;24995714;25083214;24872143;25068214;21341049;373503200
19/09/2012;25009287;25142500;24984644;25075001;21346834;326874800
20/09/2012;24969999;25002144;24772142;24953571;21243456;336568400
21/09/2012;25086071;25181070;24977142;25003214;21285715;571589200
24/09/2012;24530714;24825714;24392857;24671070;21002962;639766400
25/09/2012;24580713;24742144;24035713;24055000;20478483;518789600
26/09/2012;23883572;24024643;23614286;23756430;20224314;576503200
27/09/2012;23724644;24363214;23583929;24332857;20715034;594090000
28/09/2012;24241072;24325357;23812500;23825001;20282681;535110800
01/10/2012;23969999;24169643;23446428;23549643;20048260;543594800
02/10/2012;23636070;23798214;23237499;23618214;20106640;627992400
03/10/2012;23745001;23995001;23665358;23980356;20414946;424281200
04/10/2012;23973213;24080357;23769644;23814285;20273565;370725600
05/10/2012;23757143;23785713;23260000;23306786;19841515;594006000
08/10/2012;23102858;23127144;22718214;22791786;19403088;637994000
09/10/2012;22808929;22874643;22269644;22708929;19332544;838597200
10/10/2012;22847857;23035000;22750000;22889643;19486395;510356000
11/10/2012;23089287;23114286;22432142;22432142;19096920;546081200
12/10/2012;22484285;22692142;22332144;22489643;19145870;460014800
15/10/2012;22583929;22683214;22280357;22670000;19299406;432502000
16/10/2012;22691786;23225000;22535713;23206785;19756388;549771600
17/10/2012;23173929;23313929;23000000;23021786;19598886;389037600
18/10/2012;22842501;22930714;22500000;22594286;19234953;476624400
19/10/2012;22537500;22563213;21772142;21780001;18541731;744086000
22/10/2012;21872143;22692142;21812857;22643929;19277212;546730800
23/10/2012;22535713;22639286;21846430;21905714;18648762;707145600
24/10/2012;22194286;22376785;21808571;22029642;18754259;558527200
25/10/2012;22142857;22214287;21626785;21769285;18532610;656325600
26/10/2012;21765356;21928572;21107143;21571428;18364166;1018432800
31/10/2012;21245714;21498571;20989286;21261429;18100271;510003200
01/11/2012;21365000;21535713;21220358;21305000;18137360;361298000
02/11/2012;21281786;21319643;20526787;20600000;17537178;599373600
05/11/2012;20840000;20991785;20628571;20879286;17774940;529135600
06/11/2012;21079643;21097857;20717501;20816071;17721121;374917200
07/11/2012;20494286;20519285;19848213;19928572;17043062;793648800
08/11/2012;20022499;20079643;19117500;19205357;16424566;1056146000
09/11/2012;19300714;19817142;19061428;19537857;16708927;929913600
12/11/2012;19791071;19803572;19237499;19386786;16579720;515802000
13/11/2012;19246786;19660000;19155714;19389286;16581858;532949200
14/11/2012;19482143;19551786;19149286;19174286;16397995;477170400
15/11/2012;19197500;19267857;18665001;18772142;16054081;789910800
16/11/2012;18757143;18928572;18062500;18845715;16116997;1266893600
19/11/2012;19311071;20267857;19281429;20204643;17279161;823317600
20/11/2012;20425358;20426786;19806429;20032499;17131947;642754000
21/11/2012;20151787;20263214;19878571;20060715;17156075;373002000
23/11/2012;20256071;20428572;20092857;20410713;17455397;272826400
26/11/2012;20567858;21071428;20489643;21054644;18006094;630579600
27/11/2012;21055357;21086430;20717857;20885000;17861010;533330000
28/11/2012;20616785;20921429;20437857;20819286;17804817;520864400
29/11/2012;21079287;21223213;20901787;21048571;18000898;514698800
30/11/2012;20956785;21014286;20809999;20902857;17876280;391319600
03/12/2012;21201786;21235357;20910713;20935356;17904072;364280000
04/12/2012;20778570;20778570;20433214;20566071;17588255;557068400
05/12/2012;20318214;20330357;19241785;19242500;16456327;1044638000
06/12/2012;18890715;19761070;18522499;19544287;16714424;1177212400
07/12/2012;19764286;19828571;18928572;19044643;16287127;787040800
10/12/2012;18750000;19232500;18627857;18922144;16182358;630484400
11/12/2012;19277500;19627144;19191786;19335358;16535746;592345600
12/12/2012;19563213;19571428;19152500;19250000;16462746;487144000
13/12/2012;18969643;19201429;18778570;18917500;16178389;625259600
14/12/2012;18383928;18504642;18056429;18206785;15570583;1009579200
17/12/2012;18176071;18571428;17901072;18529642;15846692;757607200
18/12/2012;18750000;19103571;18580357;19067858;16306976;625685200
19/12/2012;18981071;19060715;18767857;18796785;16075153;449369200
20/12/2012;18928572;18935715;18531429;18633215;15935268;481689600
21/12/2012;18302500;18559643;18222857;18547501;15861962;596268400
24/12/2012;18583929;18723213;18525356;18577499;15887621;175753200
26/12/2012;18535713;18552143;18254286;18321428;15668622;302436400
27/12/2012;18340714;18437500;18023571;18395000;15731543;455120400
28/12/2012;18224644;18374287;18147142;18199642;15564469;354278400
31/12/2012;18233213;19121429;18178572;19006071;16254135;659492400
02/01/2013;19779285;19821428;19343929;19608213;16769098;560518000
03/01/2013;19567142;19631071;19321428;19360714;16557430;352965200
04/01/2013;19177500;19236786;18779642;18821428;16096233;594333600
07/01/2013;18642857;18903570;18400000;18710714;16001551;484156400
08/01/2013;18900356;18996071;18616072;18761070;16044609;458707200
09/01/2013;18660713;18750357;18428213;18467857;15793850;407604400
10/01/2013;18876785;18882856;18411428;18696787;15989631;601146000
11/01/2013;18607143;18761429;18536428;18582144;15891582;350506800
14/01/2013;17952856;18125000;17803928;17919643;15325013;734207600
15/01/2013;17796429;17821072;17263571;17354286;14841511;876772400
16/01/2013;17665714;18194286;17589287;18074642;15457569;690804800
17/01/2013;18225357;18241072;17929644;17952856;15353420;453678400
18/01/2013;17804285;17936428;17728571;17857143;15271556;472922800
22/01/2013;18020000;18138571;17736786;18027500;15417260;461546400
23/01/2013;18171785;18392500;18027500;18357500;15699470;861509600
24/01/2013;16428572;16633215;16080357;16089287;13759680;1460852400
25/01/2013;16131786;16293928;15535714;15710000;13435311;1208026400
28/01/2013;15636786;16186071;15566429;16065357;13739218;785517600
29/01/2013;16375000;16435715;16147142;16366785;13997000;571158000
30/01/2013;16321428;16521429;16232143;16315357;13953019;417155200
31/01/2013;16320715;16402857;16249287;16267500;13912090;319334400
01/02/2013;16396786;16410000;16012501;16200714;13854978;539484400
04/02/2013;16211071;16283571;15785714;15797143;13509835;477117200
05/02/2013;15858929;16419287;15793571;16351429;13983865;573347600
06/02/2013;16302500;16660713;16163570;16333929;13968903;593706400
07/02/2013;16544643;16785713;16218571;16722143;14384251;704580800
08/02/2013;16928572;17100357;16723213;16963572;14591928;633158400
11/02/2013;17017857;17319286;16901787;17140356;14743991;517490400
12/02/2013;17125357;17227858;16705000;16710714;14374424;609053200
13/02/2013;16686071;16915714;16543571;16678928;14347076;475207600
14/02/2013;16590000;16844286;16572144;16663929;14334176;355275200
15/02/2013;16744642;16791430;16425714;16434286;14136638;391745200
19/02/2013;16467857;16526072;16208929;16428213;14131414;435783600
20/02/2013;16346071;16346071;16028570;16030357;13789185;476302400
21/02/2013;15928571;16041786;15815000;15930714;13703468;447182400
22/02/2013;16044643;16128571;15950000;16100357;13849394;330654800
25/02/2013;16208929;16254286;15806071;15814286;13603321;372579200
26/02/2013;15850714;16126429;15630714;16034643;13792870;501499600
27/02/2013;16015356;16158571;15737500;15877500;13657695;587350400
28/02/2013;15858929;15995357;15764286;15764286;13560310;322515200
01/03/2013;15642857;15649286;15356429;15373929;13224527;552448400
04/03/2013;15278571;15292857;14964286;15001786;12904410;582755600
05/03/2013;15052857;15542500;15026786;15397857;13245111;638433600
06/03/2013;15518214;15544643;15158214;15202143;13076761;460250000
07/03/2013;15160714;15428929;15037857;15377857;13227906;468473600
08/03/2013;15350000;15551071;15307500;15418571;13262924;391482000
11/03/2013;15348214;15678929;15183571;15638214;13451859;474236000
12/03/2013;15557143;15674286;15270357;15301071;13161856;465911600
13/03/2013;15301786;15517857;15191429;15298214;13159401;405549200
14/03/2013;15458214;15522857;15373214;15446429;13286890;303875600
15/03/2013;15640357;15865357;15616071;15845000;13629740;643960800
18/03/2013;15766071;16337856;15757143;16275715;14000234;606197200
19/03/2013;16410713;16463215;16017857;16231787;13962448;526775200
20/03/2013;16336430;16343929;16056786;16145714;13888410;308660800
21/03/2013;16079287;16356428;16075001;16168928;13908377;383255600
22/03/2013;16235001;16503571;16182501;16496786;14190401;395105200
25/03/2013;16596071;16783930;16492144;16556429;14241706;501135600
26/03/2013;16622856;16637142;16447500;16469286;14166745;294294000
27/03/2013;16302143;16314285;16097500;16145714;13888410;331237200
28/03/2013;16065001;16136429;15772143;15809286;13599014;442839600
01/04/2013;15782143;15846429;15276429;15318214;13176601;389732000
02/04/2013;15271429;15647857;15228571;15349643;13203638;529519200
03/04/2013;15406071;15617143;15368214;15428214;13271222;363216000
04/04/2013;15491429;15535714;15187500;15275714;13140043;358447600
05/04/2013;15160714;15176786;14988571;15114286;13001185;383695200
08/04/2013;15173214;15267857;15088929;15221786;13093657;300829200
09/04/2013;15227143;15303571;15098214;15249286;13117308;306614000
10/04/2013;15289286;15609286;15214643;15560357;13384893;375928000
11/04/2013;15490000;15642500;15400000;15511786;13343109;328364400
12/04/2013;15505357;15505357;15324643;15350000;13203944;238613200
15/04/2013;15250000;15281786;14983929;14994643;12898268;317520000
16/04/2013;15056071;15236071;15020357;15222857;13094575;305771200
17/04/2013;15009643;15021429;14218214;14385714;12374475;945056000
18/04/2013;14463929;14492500;13919286;14001786;12044220;666299200
19/04/2013;13856071;14271429;13753571;13947500;11997524;609274400
22/04/2013;14022857;14364286;13973929;14238214;12247591;429920400
23/04/2013;14428214;14585000;14243214;14504643;12476777;664238400
24/04/2013;14055000;14830357;14017857;14480714;12456192;969651200
25/04/2013;14686786;14783571;14535714;14585000;12545899;384837600
26/04/2013;14636071;14956071;14580357;14900000;12816859;764097600
29/04/2013;15016071;15486429;15000000;15361429;13213776;640326400
30/04/2013;15539286;15901786;15431071;15813571;13602703;691538400
01/05/2013;15873571;15890357;15513929;15688929;13495484;506909200
02/05/2013;15777857;16021070;15736786;15911429;13686885;421828400
03/05/2013;16118214;16186787;16041071;16070715;13823897;361300800
06/05/2013;16275356;16507143;16225357;16453930;14153534;496641600
07/05/2013;16606071;16633928;16203571;16380714;14090555;483753200
08/05/2013;16394285;16620358;16278929;16565714;14249693;472598000
09/05/2013;16421785;16535713;16270714;16313213;14125378;398487600
10/05/2013;16356071;16418215;16088572;16177500;14007859;334852000
13/05/2013;16125357;16353571;16125000;16240713;14062602;316948800
14/05/2013;16208929;16257143;15791071;15852143;13726143;447118000
15/05/2013;15684286;15750000;15084286;15316071;13261963;741613600
16/05/2013;15115714;15637500;14960714;15520714;13439159;603204000
17/05/2013;15680357;15717500;15393214;15473571;13398339;427904400
20/05/2013;15425357;15921429;15360714;15818929;13697382;451578400
21/05/2013;15648214;15910000;15507143;15702143;13596255;456022000
22/05/2013;15858929;16012501;15650714;15762500;13648518;443038400
23/05/2013;15569643;15934286;15563929;15790714;13672952;353021200
24/05/2013;15744643;15916429;15727143;15898214;13766034;276166800
28/05/2013;16067858;16111071;15744643;15765714;13651303;386145200
29/05/2013;15714286;15982143;15692857;15891071;13759845;330576400
30/05/2013;15916071;16232143;15875357;16127857;13964876;353519600
31/05/2013;16160713;16325001;16053572;16061787;13907670;384302800
03/06/2013;16097500;16155714;15802857;16097143;13938283;372352400
04/06/2013;16186428;16229643;15978214;16046785;13894677;292728800
05/06/2013;15916071;16097143;15846786;15896786;13764796;290589600
06/06/2013;15909643;15964286;15501786;15659286;13559148;416934000
07/06/2013;15589286;15830000;15456071;15778929;13662743;404535600
10/06/2013;15883214;16038570;15600000;15674643;13572444;450153200
11/06/2013;15562143;15812857;15475714;15628571;13532554;286112400
12/06/2013;15696429;15758929;15410714;15435357;13365252;265227200
13/06/2013;15446429;15612143;15312500;15570000;13481834;285832400
14/06/2013;15550000;15581786;15303571;15358929;13299074;271866000
17/06/2013;15408571;15560714;15370000;15428571;13359376;259414400
18/06/2013;15412857;15532143;15364643;15420357;13352263;195025600
19/06/2013;15407143;15416429;15107143;15107143;13081058;310940000
20/06/2013;14975000;15213571;14827500;14887143;12890559;357310800
21/06/2013;14946071;15000000;14575000;14767857;12787274;481118400
24/06/2013;14550000;14595000;14216071;14376429;12448340;480746000
25/06/2013;14489286;14563929;14243929;14379643;12451123;314162800
26/06/2013;14425000;14456786;14130714;14216786;12310111;367724000
27/06/2013;14258929;14335357;14055000;14063571;12177444;337246000
28/06/2013;13977143;14295357;13888214;14161786;12262486;578516400
01/07/2013;14381786;14723929;14329286;14615000;12654914;391053600
02/07/2013;14641429;15058214;14623929;14946071;12941586;469865200
03/07/2013;15030714;15106429;14908929;15028571;13013022;240928800
05/07/2013;15013929;15117500;14833929;14907857;12908497;274024800
08/07/2013;15003929;15035714;14666071;14823214;12835205;298138400
09/07/2013;14771429;15125000;14656429;15083929;13060956;352584400
10/07/2013;14985714;15171429;14937500;15026071;13010856;281405600
11/07/2013;15105357;15294643;15041786;15260357;13213721;326292400
12/07/2013;15273214;15349643;15121786;15232500;13189600;279563200
15/07/2013;15178929;15409286;15171429;15265714;13218359;241917200
16/07/2013;15232857;15382500;15148929;15364286;13303714;216538000
17/07/2013;15346429;15436429;15293571;15368214;13307115;198990400
18/07/2013;15477857;15531071;15378929;15420000;13351955;218878800
19/07/2013;15467857;15499286;15155357;15176786;13141358;268721600
22/07/2013;15337857;15348214;15195357;15225357;13183418;207796400
23/07/2013;15214286;15248571;14953929;14963929;12957048;369395600
24/07/2013;15676071;15878214;15545000;15732500;13622540;591936800
25/07/2013;15739286;15764286;15564643;15660714;13560386;229493600
26/07/2013;15546429;15751429;15512143;15749643;13637390;200152400
29/07/2013;15742857;16071072;15721429;15992500;13847674;248057600
30/07/2013;16070000;16326786;16043928;16190001;14018683;309422400
31/07/2013;16249643;16333570;16051071;16161785;13994253;322957600
01/08/2013;16276787;16314285;16187857;16309999;14122593;206250800
02/08/2013;16357500;16530357;16309286;16519285;14303813;274783600
05/08/2013;16596071;16809643;16505358;16766071;14517495;318855600
06/08/2013;16715000;16853214;16506071;16616072;14387615;334857600
07/08/2013;16564285;16678572;16491785;16606428;14379265;298858000
08/08/2013;16566429;16575001;16355356;16464643;14350626;255777200
09/08/2013;16379999;16445000;16201786;16230356;14146420;266865200
12/08/2013;16316429;16737499;16308214;16691429;14548295;364434000
13/08/2013;16819286;17666430;16716070;17484644;15239663;881941200
14/08/2013;17781429;18008928;17621429;17803572;15517647;756372400
15/08/2013;17729286;17942858;17467142;17782499;15499274;490294000
16/08/2013;17862499;17962143;17816429;17940357;15636865;362306000
19/08/2013;18012142;18347857;18000000;18133572;15805270;510518400
20/08/2013;18203930;18234644;17886429;17895357;15597640;358688400
21/08/2013;17985357;18112499;17900000;17941429;15637796;335879600
22/08/2013;18035000;18056786;17792856;17962856;15656470;244207600
23/08/2013;17973928;17976786;17833929;17893572;15596089;222731600
26/08/2013;17883928;18221430;17875000;17963215;15656787;330965600
27/08/2013;17785713;17946787;17367857;17449642;15209152;424188800
28/08/2013;17357143;17707144;17357143;17532143;15281060;307608000
29/08/2013;17558929;17732143;17540358;17560715;15305964;239657600
30/08/2013;17571428;17605356;17375000;17400715;15166507;272297200
03/09/2013;17610714;17878571;17405357;17449286;15208847;331928800
04/09/2013;17841429;17937143;17724285;17810356;15523558;345032800
05/09/2013;17866072;17881430;17629999;17688213;15417097;236367600
06/09/2013;17801430;17834999;17498215;17793571;15508924;359525600
09/09/2013;18035713;18139999;17981428;18077499;15756400;340687200
10/09/2013;18078571;18123215;17482143;17665714;15397484;743195600
11/09/2013;16678928;16917500;16600357;16703930;14559191;898696400
12/09/2013;16732143;16978571;16643213;16881786;14714210;404051200
13/09/2013;16762142;16851070;16596430;16603571;14471716;298835600
16/09/2013;16464287;16486071;15972143;16075714;14011637;543706800
17/09/2013;15998571;16418215;15982143;16261429;14173502;399380800
18/09/2013;16542143;16655357;16452143;16595715;14464871;456862000
19/09/2013;16810715;16993929;16758928;16867857;14702067;404541200
20/09/2013;17071428;17091070;16642857;16693214;14549847;699302800
23/09/2013;17717857;17746786;17235714;17522858;15272976;762106800
24/09/2013;17674286;17695356;17422144;17467857;15225032;364344400
25/09/2013;17471430;17487143;17193930;17197500;14989383;316957200
26/09/2013;17357143;17448570;17282143;17365000;15135380;237221600
27/09/2013;17277857;17309643;17168571;17241072;15027368;228040400
30/09/2013;17044643;17202143;16943214;17026787;14840590;260156400
01/10/2013;17087500;17469286;17084999;17427143;15189549;353883600
02/10/2013;17343929;17564285;17276787;17484285;15239355;289184000
03/10/2013;17518213;17583929;17169287;17264643;15047907;322753200
04/10/2013;17280714;17307142;17092857;17251072;15036077;258868400
07/10/2013;17377144;17594643;17333929;17419643;15183009;312292400
08/10/2013;17497856;17522858;17162144;17176430;14971025;290917200
09/10/2013;17308571;17421070;17081429;17378214;15146897;301725200
10/10/2013;17547144;17584999;17394285;17487143;15241836;278602800
11/10/2013;17392500;17637142;17327143;17600357;15340518;267738800
14/10/2013;17493929;17770714;17476786;17715714;15441063;261898000
15/10/2013;17768213;17928572;17697144;17809999;15523241;320073600
16/10/2013;17885357;17947500;17829643;17896786;15598886;251101200
17/10/2013;17856428;18027857;17845715;18017857;15704405;253593200
18/10/2013;18071072;18187857;18061071;18174643;15841066;290542000
21/10/2013;18277500;18725000;18268572;18620001;16229240;398106800
22/10/2013;18800358;18873215;18143929;18566786;16182858;534063600
23/10/2013;18535713;18773930;18535713;18748571;16341301;313723200
24/10/2013;18750000;19016787;18658930;18996786;16557655;384764800
25/10/2013;18975714;19043928;18753929;18784286;16372433;337792000
28/10/2013;18894285;18964287;18686071;18924286;16494457;550440800
29/10/2013;19152500;19258928;18376429;18452856;16083559;635807200
30/10/2013;18557501;18840000;18465000;18746429;16339441;354163600
31/10/2013;18750000;18838928;18616785;18667856;16270956;275696400
01/11/2013;18715000;18742857;18422857;18572500;16187843;274890000
04/11/2013;18610714;18815001;18528929;18812500;16397034;244627600
05/11/2013;18735001;18888929;18678572;18766071;16356560;265213200
06/11/2013;18719643;18745001;18507143;18604286;16310219;223375600
07/11/2013;18556429;18685356;18299286;18303213;16046270;262620400
08/11/2013;18377857;18611786;18306786;18591429;16298948;279316800
11/11/2013;18571072;18631071;18371786;18537500;16251673;227452400
12/11/2013;18488214;18711430;18464287;18571787;16281731;204276800
13/11/2013;18500000;18651787;18462856;18593929;16301146;197220800
14/11/2013;18671785;18902857;18638214;18862858;16536909;282419200
15/11/2013;18806429;18896070;18731787;18749643;16437658;317920400
18/11/2013;18749643;18828215;18507143;18522499;16238518;244944000
19/11/2013;18536785;18692142;18498928;18555357;16267326;208938800
20/11/2013;18543928;18586430;18368929;18392857;16124863;193916800
21/11/2013;18485714;18614643;18345358;18612143;16317110;262026800
22/11/2013;18554285;18648571;18518929;18564285;16275152;223725600
25/11/2013;18607857;18781071;18607143;18705000;16398518;229311600
